targetGene,N_TFs,RSquared,
RRS1,5,0.306638924,
RSAD2,15,0.531692921,
RSBN1,15,0.647017129,
RSBN1L,15,0.333502167,
RSL1D1,15,0.365952352,
RSL24D1,15,0.391249546,
RSPO3,15,0.649903033,
RSU1,15,0.478287814,
RTCB,15,0.545239371,
RTF1,15,0.613010131,
RTKN,15,0.464158538,
RTKN2,15,0.320564415,
RTL5,15,0.611593477,
RTL6,15,0.560111814,
RTL8A,15,0.483383251,
RTL8B,15,0.332010077,
RTL8C,15,0.559006517,
RTN1,15,0.46553564,
RTN2,15,0.460891383,
RTN4IP1,15,0.290457004,
RTP4,15,0.427172118,
RTRAF,15,0.539199453,
RTTN,15,0.428191843,
RUBCN,15,0.365141298,
RUBCNL,15,0.570200497,
RUFY2,15,0.311797827,
RUNDC1,15,0.537074313,
RUNX1,15,0.602151431,
RUNX1T1,15,0.254349124,
RUSC1,15,0.42851294,
RUSC2,15,0.432853111,
RUVBL1,15,0.5994876,
RUVBL2,15,0.30292023,
RWDD3,15,0.396476463,
RXRA,15,0.689323069,
RYBP,15,0.732754659,
RYK,15,0.319171116,
S100A10,15,0.621062696,
S100A13,15,0.386751783,
S100A4,15,0.668592386,
S100A6,15,0.520634518,
S100A8,15,0.421925254,
S100A9,14,0.305925699,
S100P,15,0.560143506,
S1PR1,15,0.764123534,
S1PR2,15,0.63926907,
S1PR3,15,0.273400505,
S1PR4,15,0.275470962,
SAAL1,15,0.275367569,
SAC3D1,15,0.318276589,
SAE1,15,0.478556564,
SAFB,15,0.521004311,
SAFB2,15,0.322879847,
SAMD10,15,0.316992101,
SAMD4B,15,0.465849913,
SAMD5,15,0.505074488,
SAMD8,15,0.474454193,
SAMD9L,15,0.601671601,
SAMHD1,15,0.689195335,
SAMM50,15,0.593033904,
SAMSN1,6,0.448226491,
SAP130,15,0.409423274,
SAP18,15,0.479666317,
SAP25,14,0.366464837,
SAP30,15,0.329172525,
SAP30BP,15,0.52518984,
SAPCD2,14,0.423110055,
SAR1AP2,15,0.379785622,
SARNP,15,0.441633293,
SART1,15,0.399492884,
SART3,15,0.493687466,
SASH1,15,0.705983227,
SASH3,15,0.575620502,
SASS6,14,0.394701639,
SAT2,15,0.657546548,
SATL1,14,0.330539746,
SAV1,15,0.274790449,
SBDS,15,0.427559442,
SBF1,15,0.576598105,
SBF2,15,0.385004401,
SBNO1,15,0.743513503,
SCAF1,15,0.722411199,
SCAF11,15,0.404737537,
SCAF4,15,0.501359942,
SCAF8,15,0.699662306,
SCAMP1,15,0.505516273,
SCAMP2,15,0.402675409,
SCAMP3,15,0.661751605,
SCAMP4,15,0.334648244,
SCAMP5,15,0.50608214,
SCAND1,15,0.622597347,
SCAPER,15,0.558604446,
SCARA3,15,0.485450526,
SCARA5,15,0.681744161,
SCARB1,15,0.75197402,
SCARF2,15,0.437915103,
SCART1,15,0.366764019,
SCD,15,0.311494033,
SCD5,15,0.293573478,
SCFD1,15,0.307835805,
SCFD2,15,0.638476522,
SCIMP,15,0.384550034,
SCLT1,15,0.508186696,
SCML2P2,15,0.605810581,
SCN1B,15,0.546797744,
SCN4B,15,0.332006075,
SCN7A,15,0.4907091,
SCN9A,15,0.557387814,
SCNM1,15,0.48529473,
SCNN1B,15,0.528449338,
SCO1,15,0.438859666,
SCO2,15,0.380879167,
SCOC,15,0.416204218,
SCP2,15,0.494117849,
SCPEP1,15,0.4636471,
SCRIB,15,0.320146764,
SCRN1,15,0.664454609,
SCRN2,15,0.526813762,
SCUBE2,15,0.311230279,
SCUBE3,15,0.573443705,
SCYL1,15,0.697916273,
SCYL2,15,0.643368562,
SCYL3,15,0.513028589,
SDC1,15,0.700349499,
SDC2,15,0.715976208,
SDC4,15,0.378588836,
SDE2,15,0.773328474,
SDF2,15,0.621915656,
SDF2L1,15,0.395647744,
SDF4,15,0.41425319,
SDHA,15,0.30638615,
SDHAF1,15,0.292895008,
SDHB,15,0.582769791,
SDHC,15,0.287342455,
SDHD,15,0.472121182,
SDK1,15,0.302508448,
SDR39U1,15,0.424436816,
SDSL,10,0.256154205,
SEC11C,15,0.298364084,
SEC13,15,0.543522489,
SEC14L1,15,0.655313755,
SEC16A,9,0.254963329,
SEC22A,15,0.32919623,
SEC22B,15,0.50950756,
SEC23A,15,0.383844463,
SEC24A,15,0.708781334,
SEC24B,15,0.707842559,
SEC24C,15,0.480107431,
SEC24D,10,0.277885351,
SEC61B,15,0.540036816,
SEC61G,15,0.52063324,
SEC62,15,0.649029994,
SECISBP2,15,0.557325938,
SECISBP2L,15,0.40337652,
SECTM1,15,0.598185564,
SEH1L,15,0.473491802,
SEL1L,15,0.757291018,
SEL1L3,15,0.645473721,
SELENBP1,9,0.3476369,
SELENOF,15,0.273304345,
SELENOH,15,0.620241854,
SELENOI,15,0.543028973,
SELENOK,15,0.452855823,
SELENOM,7,0.355698179,
SELENON,15,0.477001453,
SELENOO,15,0.415576119,
SELENOP,15,0.814089289,
SELENOS,15,0.722476123,
SELENOT,15,0.581568004,
SELENOW,15,0.509374062,
SELL,15,0.398770948,
SELPLG,15,0.74422215,
SEM1,15,0.428554763,
SEMA3C,15,0.442524421,
SEMA3F,15,0.358898058,
SEMA4A,15,0.402867431,
SEMA4B,15,0.482766699,
SEMA4C,15,0.702823446,
SEMA4D,15,0.295880632,
SEMA5A,15,0.782154545,
SEMA6A,15,0.412662392,
SEMA6B,15,0.270606698,
SEMA6D,15,0.430048477,
SEMA7A,15,0.729338328,
SENP1,15,0.651542015,
SENP2,15,0.498677756,
SENP3,15,0.344413324,
SENP5,15,0.355930602,
SENP6,15,0.454184247,
SENP7,15,0.321073475,
SEPSECS,15,0.258994255,
SERBP1,15,0.40774968,
SERF2,15,0.688122755,
SERINC1,15,0.79915215,
SERINC3,15,0.789096976,
SERINC5,15,0.781786193,
SERP1,15,0.316142886,
SERPINA1,15,0.585487065,
SERPINB2,15,0.647881273,
SERPINB6,15,0.568623792,
SERPINB9,15,0.667278628,
SERPINE1,15,0.421193899,
SERPINE2,15,0.704222398,
SERPINF1,15,0.521669263,
SERPING1,15,0.77549791,
SERPINH1,15,0.334335789,
SERTAD1,15,0.598329224,
SERTAD2,15,0.578691986,
SERTAD3,15,0.602172662,
SERTAD4,15,0.254596155,
SESN2,15,0.295557577,
SESN3,15,0.593114724,
SESTD1,15,0.348171215,
SET,15,0.531840671,
SETBP1,15,0.531028775,
SETD1B,15,0.617200596,
SETD2,15,0.514910304,
SETD3,10,0.270072694,
SETD5,15,0.595706418,
SETD7,15,0.256299705,
SETDB1,15,0.335059492,
SETDB2,15,0.25143436,
SETX,15,0.282986214,
SEZ6L2,15,0.289994431,
SF3A1,15,0.416536878,
SF3A3,15,0.261640287,
SF3B2,15,0.445378271,
SF3B5,15,0.625173127,
SF3B6,15,0.485663125,
SFMBT2,15,0.305755844,
SFN,15,0.384509539,
SFR1,13,0.317943388,
SFT2D2,15,0.275532888,
SFXN2,15,0.452635154,
SFXN3,15,0.624117238,
SGCB,13,0.256943803,
SGCE,15,0.390692927,
SGF29,15,0.317265769,
SGK1,15,0.354601464,
SGK2,5,0.27753079,
SGMS1,15,0.77536388,
SGMS2,15,0.717658305,
SGO1,15,0.33194887,
SGPP1,15,0.798783327,
SGSM2,15,0.363937353,
SGSM3,15,0.423738504,
SGTB,15,0.578188961,
SH2B2,15,0.442265282,
SH2B3,15,0.782622355,
SH2D3C,15,0.607775746,
SH2D5,15,0.617592962,
SH2D7,15,0.513082183,
SH3BGRL,15,0.828805845,
SH3BGRL2,15,0.635383783,
SH3BGRL3,15,0.672638079,
SH3BP2,15,0.636711099,
SH3BP4,15,0.432682849,
SH3BP5,15,0.538200998,
SH3BP5L,15,0.52487459,
SH3D19,15,0.621778802,
SH3D21,15,0.543749846,
SH3GL1,15,0.504684273,
SH3GLB2,15,0.560648846,
SH3KBP1,15,0.590267444,
SH3PXD2A,15,0.813975785,
SH3PXD2B,15,0.81220878,
SH3RF3,15,0.675143604,
SH3TC2,15,0.679380507,
SHANK2,15,0.55841076,
SHARPIN,15,0.323312252,
SHB,15,0.354403243,
SHC1,15,0.493738924,
SHCBP1,15,0.580873915,
SHE,11,0.560582239,
SHISA5,15,0.571884885,
SHISA9,6,0.290235259,
SHMT1,15,0.316924183,
SHMT2,15,0.469311953,
SHOC2,15,0.588534086,
SHPRH,15,0.398635606,
SHQ1P1,11,0.262100208,
SHROOM1,15,0.34378619,
SHROOM2,15,0.744914497,
SHROOM4,15,0.378620204,
SHTN1,15,0.542482092,
SIAH1,15,0.57023894,
SIAH2,15,0.684518994,
SIDT2,15,0.259965333,
SIGLEC1,15,0.806033616,
SIGLEC10,15,0.287370315,
SIGLEC6,15,0.676556555,
SIGLEC7,15,0.505250541,
SIGLEC9,15,0.43430899,
SIGMAR1,15,0.49301955,
SIK2,15,0.273378002,
SIK3,15,0.590141823,
SIL1,15,0.372396718,
SIMC1,15,0.47656384,
SIN3A,15,0.569122836,
SIN3B,15,0.539875438,
SINHCAF,15,0.322972387,
SIPA1,15,0.385481876,
SIRPA,15,0.259171644,
SIRT1,15,0.583307854,
SIRT7,15,0.39598401,
SIVA1,15,0.546886218,
SIX5,7,0.378043774,
SKA3,15,0.494429349,
SKI,15,0.450941873,
SKIL,15,0.593403054,
SKP1,15,0.584410465,
SKP2,15,0.793043852,
SLAIN2,15,0.721142128,
SLAMF8,15,0.563747909,
SLBP,14,0.470237505,
SLC10A3,15,0.520909993,
SLC10A7,15,0.386506271,
SLC11A2,15,0.427550381,
SLC12A4,15,0.463789173,
SLC12A6,15,0.268291846,
SLC12A8,15,0.511871119,
SLC12A9,15,0.469519853,
SLC13A3,15,0.609027255,
SLC13A4,15,0.702213658,
SLC15A1,7,0.253148656,
SLC15A3,6,0.309066346,
SLC16A1,15,0.322705302,
SLC16A10,15,0.466640261,
SLC16A12,15,0.559408213,
SLC16A2,15,0.398346024,
SLC16A3,15,0.590654052,
SLC16A4,15,0.579467359,
SLC16A5,15,0.512296354,
SLC19A1,15,0.466436385,
SLC19A2,15,0.70151802,
SLC19A3,15,0.451397222,
SLC1A1,15,0.58324867,
SLC1A3,15,0.463009507,
SLC20A1,15,0.583852686,
SLC22A11,15,0.681521129,
SLC22A18,14,0.252165714,
SLC22A23,15,0.405619579,
SLC22A3,15,0.44058745,
SLC22A5,15,0.486097262,
SLC23A2,15,0.660141259,
SLC24A3,15,0.43125712,
SLC24A4,9,0.277743888,
SLC25A1,15,0.669853235,
SLC25A10,15,0.536053519,
SLC25A11,15,0.525314639,
SLC25A12,15,0.406295511,
SLC25A15,13,0.2780887,
SLC25A17,14,0.305275573,
SLC25A18,15,0.360385867,
SLC25A19,15,0.401149654,
SLC25A22,15,0.380522605,
SLC25A24,15,0.268465678,
SLC25A25,15,0.410931213,
SLC25A27,9,0.252926922,
SLC25A3,15,0.595074547,
SLC25A30,15,0.499016816,
SLC25A33,15,0.394770931,
SLC25A35,15,0.509298482,
SLC25A36,15,0.697767324,
SLC25A4,15,0.397993775,
SLC25A40,15,0.339576233,
SLC25A42,15,0.276481734,
SLC25A51,15,0.341825649,
SLC25A53,15,0.275315397,
SLC25A6,15,0.615386728,
SLC26A11,15,0.408315094,
SLC26A2,15,0.637741926,
SLC27A2,15,0.614542129,
SLC27A3,15,0.396225619,
SLC29A1,15,0.763007469,
SLC29A2,15,0.625766902,
SLC2A1,15,0.76660591,
SLC2A10,14,0.396967279,
SLC2A11,15,0.722360565,
SLC2A13,15,0.521240698,
SLC2A5,15,0.457922044,
SLC2A9,15,0.356038133,
SLC30A1,15,0.421093408,
SLC30A2,15,0.477445098,
SLC30A5,15,0.319141621,
SLC30A6,15,0.550553081,
SLC30A7,15,0.57050358,
SLC31A2,15,0.368550956,
SLC33A1,15,0.325932022,
SLC34A2,11,0.350316062,
SLC35A3,15,0.593280468,
SLC35A4,15,0.489398369,
SLC35A5,15,0.706948013,
SLC35B1,15,0.560612971,
SLC35B2,15,0.598487536,
SLC35B4,15,0.698528189,
SLC35C2,15,0.601444176,
SLC35D1,15,0.647895237,
SLC35D2,15,0.407040329,
SLC35E1,15,0.784014418,
SLC35E2B,6,0.320429994,
SLC35F2,15,0.542675629,
SLC35F5,15,0.597348058,
SLC35F6,15,0.435917797,
SLC35G1,15,0.261985034,
SLC35G2,15,0.272899745,
SLC36A1,15,0.355108962,
SLC38A1,15,0.638955404,
SLC38A10,15,0.30647744,
SLC38A2,15,0.675229402,
SLC38A6,15,0.303552667,
SLC38A9,15,0.432967766,
SLC39A1,15,0.546927939,
SLC39A10,15,0.377439846,
SLC39A13,15,0.451872106,
SLC39A4,15,0.343143591,
SLC39A6,15,0.489632363,
SLC39A7,15,0.665463285,
SLC39A8,15,0.707147945,
SLC3A2,15,0.64438873,
SLC40A1,15,0.317512873,
SLC41A1,15,0.392074008,
SLC41A3,15,0.447867988,
SLC43A1,15,0.281959873,
SLC43A2,15,0.655804739,
SLC44A2,15,0.613316604,
SLC44A3,14,0.382436062,
SLC44A3-AS1,15,0.48626938,
SLC46A3,15,0.722017285,
SLC4A1AP,15,0.419230504,
SLC4A2,15,0.60080725,
SLC50A1,15,0.296287674,
SLC52A1,15,0.371747655,
SLC52A2,15,0.612473458,
SLC5A3,15,0.558376404,
SLC5A6,15,0.762070109,
SLC6A4,15,0.442487071,
SLC6A6,15,0.45863659,
SLC6A8,15,0.496517662,
SLC6A9,15,0.365177209,
SLC7A4,15,0.393220714,
SLC7A5,15,0.508805856,
SLC7A6,15,0.516090475,
SLC7A7,15,0.755945618,
SLC7A8,15,0.55305133,
SLC8B1,15,0.336980039,
SLC9A1,15,0.619756816,
SLC9A3R1,4,0.272988132,
SLC9A7P1,15,0.288477586,
SLC9B2,15,0.455289176,
SLCO2A1,15,0.403996831,
SLCO3A1,15,0.278263717,
SLF1,14,0.275109756,
SLFN11,15,0.30058039,
SLFN5,15,0.678437504,
SLIRP,15,0.435714495,
SLIT2,15,0.632674489,
SLIT3,15,0.776427367,
SLITRK4,11,0.329919093,
SLTM,15,0.48173011,
SLU7,15,0.447296978,
SMAD2,15,0.6036239,
SMAD3,15,0.696469653,
SMAD4,15,0.654134767,
SMAD5,15,0.477044136,
SMAD6,15,0.487015376,
SMAD7,15,0.376822826,
SMAD9,15,0.322718617,
SMAGP,15,0.734280797,
SMAP2,15,0.699282871,
SMARCA2,15,0.409188232,
SMARCA5,15,0.315115014,
SMARCAD1,15,0.601947489,
SMARCB1,15,0.514560021,
SMARCC1,15,0.488905796,
SMARCD2,15,0.562100225,
SMARCD3,15,0.340992142,
SMARCE1,15,0.409605409,
SMC1A,15,0.677967676,
SMC2,15,0.635072112,
SMC3,15,0.636610363,
SMC4,15,0.542683858,
SMC5,15,0.536439042,
SMCHD1,15,0.306335867,
SMCO4,15,0.467735777,
SMCR8,15,0.811551072,
SMDT1,15,0.45324826,
SMG1,15,0.652103502,
SMG5,15,0.657368431,
SMG7,15,0.688337468,
SMG8,15,0.579051567,
SMG9,15,0.448175899,
SMIM10L1,15,0.267151858,
SMIM12,15,0.330242048,
SMIM13,15,0.669555511,
SMIM14,15,0.358540669,
SMIM26,15,0.541521146,
SMIM29,15,0.303354302,
SMIM3,15,0.439326065,
SMIM30,15,0.404801622,
SMIM36,14,0.374017182,
SMIM5,15,0.559877884,
SMIM7,15,0.444866421,
SMKR1,15,0.464517492,
SMO,4,0.342355246,
SMOC1,15,0.261621158,
SMOX,15,0.334228314,
SMPD2,15,0.549464542,
SMPDL3A,10,0.304949871,
SMTN,15,0.577294103,
SMU1,15,0.481643764,
SMURF1,15,0.45545044,
SMYD2,15,0.791567407,
SNAI1,15,0.438272419,
SNAP23,15,0.515373111,
SNAPC3,13,0.280467162,
SNAPIN,15,0.284769927,
SND1,15,0.465948714,
SNED1,15,0.415365404,
SNF8,15,0.397549064,
SNIP1,15,0.481057051,
SNN,15,0.680752968,
SNPH,15,0.466237441,
SNRK,15,0.349451623,
SNRNP200,15,0.624572937,
SNRNP25,15,0.651217026,
SNRNP27,15,0.413197557,
SNRNP48,15,0.52040826,
SNRPB,15,0.615369757,
SNRPB2,15,0.324171277,
SNRPC,15,0.595688928,
SNRPD1,15,0.371915251,
SNRPD2,15,0.653502571,
SNRPD3,15,0.325850513,
SNRPE,15,0.415821344,
SNRPF,15,0.676977005,
SNRPG,15,0.644766152,
SNTA1,15,0.466385371,
SNTB2,15,0.544117547,
SNU13,15,0.282127138,
SNW1,15,0.561043311,
SNX10,15,0.537578224,
SNX12,15,0.351869564,
SNX17,15,0.676360981,
SNX18,15,0.478546337,
SNX19,15,0.429932427,
SNX20,15,0.709394322,
SNX21,15,0.534094666,
SNX27,15,0.40179723,
SNX3,15,0.405043923,
SNX30,15,0.569727785,
SNX33,15,0.5621046,
SNX5,15,0.322534516,
SNX6,15,0.306551221,
SNX7,15,0.461624324,
SNX8,15,0.317056335,
SNX9,15,0.48107037,
SOCS1,9,0.344477159,
SOCS2,15,0.468694212,
SOCS3,15,0.755778694,
SOCS4,15,0.272489687,
SOCS6,15,0.820589984,
SOD1,15,0.468557658,
SOD2,15,0.783738065,
SOD3,15,0.313832217,
SOGA1,15,0.411713325,
SON,15,0.454063857,
SORBS1,15,0.45555672,
SORBS3,15,0.59285313,
SORD,15,0.259077462,
SORL1,15,0.346749857,
SORT1,15,0.457726688,
SOS1,15,0.508855466,
SOS2,15,0.69867478,
SOWAHB,15,0.271557499,
SOWAHC,15,0.50954218,
SOX12,15,0.621765406,
SOX13,15,0.414869041,
SOX14,15,0.530654117,
SOX17,15,0.627053318,
SOX18,15,0.469738304,
SOX4,15,0.700718387,
SP1,15,0.837679515,
SP110,15,0.497823056,
SP140,15,0.284992159,
SP2,15,0.477668218,
SP3,15,0.809337969,
SP6,15,0.864774413,
SPACA6,15,0.256026795,
SPAG5,15,0.35851875,
SPAG7,15,0.461487874,
SPARC,15,0.623856959,
SPARCL1,15,0.776725209,
SPART,15,0.591545436,
SPATA13,15,0.443679768,
SPATA2,15,0.568947791,
SPATA2L,15,0.479581023,
SPATA5,15,0.482730216,
SPATA6,15,0.411492252,
SPATS2,15,0.30601041,
SPATS2L,15,0.411258363,
SPCS1,15,0.264796662,
SPCS2,15,0.441730938,
SPECC1L,15,0.546604087,
SPEF2,15,0.394087684,
SPG21,15,0.483244668,
SPHK1,15,0.552813503,
SPIN1,15,0.770019312,
SPIN4,15,0.448488939,
SPINDOC,15,0.748504178,
SPINT1,15,0.536658023,
SPINT2,15,0.585073928,
SPIRE1,15,0.39298084,
SPIRE2,15,0.681990526,
SPN,15,0.449502523,
SPNS1,15,0.460265622,
SPNS2,15,0.434897395,
SPOCK2,15,0.531655772,
SPON1,9,0.27775821,
SPON2,15,0.493442301,
SPOP,15,0.299173762,
SPOPL,15,0.66350236,
SPP1,15,0.332177299,
SPPL2A,15,0.562209417,
SPPL3,15,0.575291398,
SPRED1,15,0.663528549,
SPRED2,15,0.567430815,
SPRN,9,0.268578329,
SPRY1,15,0.70844733,
SPRY2,15,0.314398873,
SPRY3,15,0.279427222,
SPRY4,15,0.405145571,
SPRYD3,15,0.435765133,
SPRYD4,15,0.304945107,
SPRYD7,15,0.276808936,
SPSB1,15,0.460319272,
SPSB3,15,0.594556694,
SPTAN1,15,0.368932179,
SPTBN1,15,0.802907762,
SPTBN2,15,0.350065494,
SPTLC1,15,0.623335109,
SPTLC3,15,0.749383445,
SPTY2D1,15,0.513788299,
SPX,5,0.287775082,
SQOR,15,0.824146601,
SQSTM1,15,0.526341029,
SRA1,15,0.359695555,
SRCAP,15,0.746227875,
SRCIN1,15,0.347538536,
SRD5A1,15,0.412535974,
SRD5A3,15,0.44865044,
SREBF1,15,0.465417074,
SREBF2,15,0.457383406,
SREK1,15,0.49506595,
SRFBP1,13,0.252241369,
SRGAP1,15,0.392096814,
SRGAP2,10,0.437464863,
SRGN,15,0.697680371,
SRM,15,0.698434873,
SRP14,15,0.594170013,
SRP19,15,0.317202659,
SRP68,15,0.559535136,
SRP72,15,0.434329019,
SRP9,14,0.434643418,
SRPK1,15,0.252153255,
SRPRA,15,0.38539514,
SRPX,15,0.495400877,
SRRM1,15,0.420058435,
SRRM2,15,0.377236267,
SRRM3,15,0.306090674,
SRRT,15,0.257139812,
SRSF1,15,0.608220889,
SRSF10,15,0.45535758,
SRSF11,15,0.452956768,
SRSF4,15,0.398898369,
SRSF9,15,0.513711763,
SS18,15,0.547900857,
SS18L1,10,0.269109297,
SSB,13,0.265854094,
SSBP1,15,0.300749076,
SSBP3,15,0.721423728,
SSBP4,15,0.359133423,
SSC5D,14,0.438038078,
SSH1,15,0.335793378,
SSH2,15,0.573473106,
SSH3,15,0.440212244,
SSNA1,15,0.52017838,
SSPN,15,0.487025406,
SSR1,15,0.584043584,
SSR2,15,0.671202242,
SSR3,11,0.566575025,
SSR4,15,0.525090473,
SSRP1,15,0.608387337,
SSSCA1,15,0.556035371,
SSU72,15,0.539608082,
SSX2IP,15,0.472616235,
ST13,15,0.436788364,
ST14,15,0.366638547,
ST18,14,0.252151164,
ST3GAL1,15,0.69617057,
ST3GAL4,15,0.582386437,
ST3GAL5,15,0.818335742,
ST5,15,0.260715046,
ST6GALNAC3,15,0.277823509,
ST6GALNAC6,15,0.282067391,
ST8SIA4,15,0.265038004,
STAG1,15,0.764081483,
STAG2,15,0.606734698,
STAG3L5P,15,0.363038466,
STAM2,15,0.66613121,
STAMBPL1,8,0.430516658,
STARD10,15,0.473303956,
STARD13,15,0.272491195,
STARD3,15,0.574402597,
STARD4,15,0.355834034,
STARD8,15,0.417087688,
STARD9,15,0.520313632,
STAT1,15,0.652475529,
STAT2,15,0.526676599,
STAT3,15,0.553345346,
STAT4,12,0.450033155,
STAT5A,15,0.431332381,
STAT5B,15,0.836442426,
STAU1,15,0.56451636,
STC1,13,0.353191505,
STC2,15,0.50820352,
STEAP3,15,0.598647273,
STEAP4,15,0.602814436,
STIL,15,0.417166701,
STIMATE,15,0.367782538,
STIP1,15,0.454213502,
STK10,15,0.331273665,
STK11,15,0.389362478,
STK16,15,0.274650838,
STK17A,15,0.45230051,
STK17B,15,0.495852776,
STK24,15,0.680402412,
STK25,15,0.347971583,
STK26,15,0.619711702,
STK35,15,0.74703434,
STK39,15,0.251331099,
STK4,15,0.525206311,
STK40,15,0.546474935,
STMN1,15,0.590433022,
STN1,15,0.376015705,
STOM,15,0.489539831,
STOML2,15,0.623182934,
STON1,14,0.372657031,
STOX1,11,0.425381651,
STPG3,14,0.252885935,
STRA6,15,0.598731874,
STRADA,15,0.318938384,
STRBP,15,0.545023074,
STRIP1,15,0.618165567,
STRN,15,0.765354219,
STRN3,15,0.535700415,
STRN4,15,0.533241044,
STS,15,0.625758383,
STT3A,15,0.445744171,
STT3B,15,0.570626959,
STUB1,15,0.360196242,
STX11,15,0.658524805,
STX12,15,0.449214779,
STX16,15,0.424947744,
STX17,15,0.519203316,
STX1A,15,0.322214684,
STX2,15,0.516887623,
STX3,15,0.709652249,
STX5,15,0.735487446,
STX6,15,0.412497324,
STX7,15,0.380111188,
STXBP2,13,0.401974314,
STXBP3,15,0.546050725,
STXBP5,15,0.287343761,
STYX,15,0.42707478,
SUB1,15,0.304461898,
SUCLA2,15,0.353585707,
SUCLG1,15,0.496486383,
SUCLG2,15,0.459065335,
SUCO,15,0.308131796,
SUDS3,15,0.645250271,
SUGT1,15,0.306620554,
SULF2,15,0.681706433,
SULT1A1,15,0.265866942,
SULT2B1,15,0.445179351,
SUMO1,15,0.307445011,
SUMO3,15,0.331695648,
SUN1,14,0.291595559,
SUN2,15,0.445319125,
SUOX,15,0.447937089,
SUPT4H1,15,0.321986464,
SUPT5H,15,0.40460876,
SUPT6H,15,0.566914402,
SUPT7L,15,0.510158518,
SURF1,15,0.320697124,
SURF4,15,0.574695533,
SUSD1,15,0.364712783,
SUSD6,15,0.355538128,
SUV39H1,14,0.44631108,
SUV39H2,15,0.438253794,
SUZ12,15,0.60965201,
SVBP,15,0.447992529,
SVEP1,15,0.659946695,
SWAP70,15,0.572777464,
SWI5,15,0.365595852,
SWT1,15,0.660855178,
SYCE1,15,0.325408417,
SYDE2,15,0.552591855,
SYF2,15,0.68867774,
SYK,15,0.686863202,
SYMPK,15,0.570669929,
SYN2,15,0.253413254,
SYNC,15,0.557000262,
SYNCRIP,15,0.585609484,
SYNE1,15,0.545491788,
SYNE3,15,0.467531535,
SYNE4,14,0.255632657,
SYNGR2,11,0.252408561,
SYNGR3,15,0.572351194,
SYNJ1,15,0.631010349,
SYNJ2,15,0.401185017,
SYNM,15,0.592584628,
SYNPO,15,0.78032225,
SYNPO2,15,0.499378791,
SYNRG,15,0.517541476,
SYS1,15,0.271378673,
SYT11,15,0.644664032,
SYT12,15,0.418134222,
SYT8,15,0.493538317,
SYTL1,15,0.365133456,
SYTL2,15,0.466488309,
SYVN1,15,0.633113699,
SZT2,15,0.522500594,
TAB3,15,0.557321368,
TAC3,15,0.630817103,
TACC1,15,0.409010728,
TACC2,15,0.434955123,
TACO1,15,0.406295984,
TADA1,15,0.661372061,
TADA2B,15,0.629694943,
TADA3,15,0.342891095,
TAF10,15,0.2578705,
TAF13,14,0.273645593,
TAF15,11,0.364653336,
TAF1B,15,0.494477702,
TAF1D,15,0.531492056,
TAF3,15,0.501411198,
TAF4B,15,0.264242025,
TAF5,15,0.416665372,
TAF6L,15,0.279729859,
TAF7,15,0.379786166,
TAF9,15,0.466650881,
TAF9B,13,0.269602178,
TAGAP,15,0.563707365,
TAGLN,15,0.548540895,
TAGLN2,14,0.401174059,
TAL1,15,0.276864724,
TAMM41,12,0.259772316,
TANC1,15,0.266577971,
TANK,15,0.393463299,
TAOK1,15,0.836086312,
TAOK2,15,0.616295933,
TAP1,15,0.706793761,
TAPBPL,15,0.301529348,
TAPT1,15,0.599871494,
TARBP2,15,0.33928599,
TARDBP,15,0.486477858,
TAS1R3,15,0.255370315,
TATDN2,11,0.267871848,
TAX1BP1,15,0.652593644,
TAX1BP3,15,0.616840549,
TBC1D10A,15,0.295764815,
TBC1D10B,15,0.434346877,
TBC1D10C,15,0.365298052,
TBC1D13,9,0.372866129,
TBC1D14,13,0.25632358,
TBC1D15,15,0.468769179,
TBC1D16,15,0.447754366,
TBC1D2,15,0.293735585,
TBC1D20,15,0.320968716,
TBC1D24,15,0.317433507,
TBC1D2B,15,0.663044857,
TBC1D4,15,0.428556853,
TBC1D5,15,0.557317639,
TBC1D7,15,0.371914737,
TBC1D8B,15,0.585440714,
TBC1D9,15,0.401084992,
TBCA,15,0.403747455,
TBCC,15,0.438208951,
TBCK,8,0.283023895,
TBK1,15,0.802490928,
TBKBP1,15,0.39630309,
TBL1X,15,0.563155928,
TBL1XR1,15,0.489827701,
TBL2,15,0.544909041,
TBL3,15,0.436476119,
TBP,15,0.277186456,
TBX2,15,0.737029286,
TBX20,15,0.329745754,
TBX3,15,0.850071883,
TBX4,11,0.481230331,
TC2N,15,0.68696815,
TCAF1,15,0.720669502,
TCAIM,15,0.465202811,
TCEA1,15,0.736229509,
TCEA2,15,0.381190997,
TCEA3,15,0.416319591,
TCEAL1,15,0.44812104,
TCEAL3,7,0.488338337,
TCEAL4,15,0.729574365,
TCEAL9,15,0.515114123,
TCF15,15,0.558223857,
TCF21,15,0.492738925,
TCF25,15,0.479448911,
TCF4,15,0.535714513,
TCF7,15,0.268121354,
TCF7L2,15,0.797841015,
TCHH,15,0.543281948,
TCHHL1,15,0.349075504,
TCIM,15,0.612395855,
TCIRG1,15,0.411147599,
TCN2,15,0.646630808,
TCP1,15,0.452392605,
TCP11L1,15,0.346852931,
TCP11L2,15,0.33619162,
TCTA,15,0.253665414,
TCTEX1D1,15,0.480007409,
TDG,15,0.584228818,
TDP2,11,0.255293523,
TDRD6,15,0.479271886,
TDRP,15,0.348627266,
